,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,B365H,B365D,B365A,PSHG,PSAG,B365DC,PSDG,PLUSPETIT
320,F1,19/04/2019,Dijon,Rennes,3,2,1,2.87,3.3,2.5,18,28,1.42241379310345,-10,-5.0
321,F1,19/04/2019,Lyon,Angers,2,1,1,1.3,5.5,10.0,38,20,3.54838709677419,18,9.0
322,F1,20/04/2019,Guingamp,Marseille,1,3,-1,4.0,3.6,1.9,16,29,1.24363636363636,-13,-6.5
323,F1,20/04/2019,Nice,Caen,0,1,-1,1.83,3.3,5.0,19,13,1.98795180722892,6,3.0
324,F1,20/04/2019,Nimes,Bordeaux,2,1,1,2.15,3.4,3.4,19,10,1.7,9,4.5
325,F1,20/04/2019,Strasbourg,Montpellier,1,3,-1,2.6,3.1,3.0,31,22,1.52459016393443,9,4.5
326,F1,21/04/2019,Nantes,Amiens,3,2,1,1.95,3.25,4.33,35,11,1.8565303430079199,24,12.0
327,F1,21/04/2019,Paris SG,Monaco,3,1,1,1.5,4.5,6.5,63,19,2.65909090909091,44,22.0
328,F1,21/04/2019,Reims,St Etienne,0,2,-1,2.5,3.1,3.1,21,19,1.55,2,1.0
329,F1,21/04/2019,Toulouse,Lille,0,0,-1,3.75,3.1,2.15,20,26,1.26952380952381,-6,-3.0
330,F1,26/04/2019,Bordeaux,Lyon,2,3,-1,5.25,3.75,1.7,24,32,1.1697247706422,-8,-4.0
331,F1,28/04/2019,Amiens,Strasbourg,0,0,-1,2.1,3.1,3.75,20,27,1.6970802919708001,-7,-3.5
332,F1,28/04/2019,Angers,Reims,1,1,-1,2.5,3.1,2.9,24,18,1.4983333333333302,6,3.0
333,F1,28/04/2019,Caen,Dijon,1,0,1,2.8,3.1,2.62,16,13,1.41993006993007,3,1.5
334,F1,28/04/2019,Lille,Nimes,5,0,1,1.5,4.0,6.5,42,13,2.47619047619048,29,14.5
335,F1,28/04/2019,Marseille,Nantes,1,2,-1,1.5,3.8,7.5,31,13,2.5221238938053103,18,9.0
336,F1,28/04/2019,Nice,Guingamp,3,0,1,2.0,3.2,4.0,19,12,1.77777777777778,7,3.5
337,F1,28/04/2019,St Etienne,Toulouse,2,0,1,1.5,4.0,6.5,19,15,2.47619047619048,4,2.0
338,F1,30/04/2019,Montpellier,Paris SG,3,2,1,4.33,3.6,1.83,31,42,1.2132596685082901,-11,-5.5
339,F1,01/05/2019,Rennes,Monaco,2,2,-1,3.5,3.3,2.15,27,19,1.30183486238532,8,4.0
340,F1,03/05/2019,Strasbourg,Marseille,1,1,-1,3.8,3.5,2.0,31,29,1.27272727272727,2,1.0
341,F1,04/05/2019,Bordeaux,Angers,0,1,-1,2.25,3.1,3.5,24,20,1.6439393939393898,4,2.0
342,F1,04/05/2019,Guingamp,Caen,0,0,-1,1.9,3.3,4.5,16,13,1.90384615384615,3,1.5
343,F1,04/05/2019,Paris SG,Nice,1,1,-1,1.25,6.0,11.0,63,11,3.88235294117647,52,26.0
344,F1,04/05/2019,Reims,Nimes,0,3,-1,1.95,3.5,4.0,21,11,1.8666666666666698,10,5.0
345,F1,05/05/2019,Lyon,Lille,2,2,-1,1.66,4.0,5.0,38,26,2.22222222222222,12,6.0
346,F1,05/05/2019,Monaco,St Etienne,2,3,-1,2.4,3.5,2.87,19,26,1.57692307692308,-7,-3.5
347,F1,05/05/2019,Montpellier,Amiens,1,1,-1,1.72,3.75,5.0,31,11,2.14285714285714,20,10.0
348,F1,05/05/2019,Nantes,Dijon,3,0,1,1.9,3.5,4.2,35,13,1.90909090909091,22,11.0
349,F1,05/05/2019,Toulouse,Rennes,2,2,-1,2.3,3.3,3.25,20,28,1.6374045801526698,-8,-4.0
350,F1,10/05/2019,St Etienne,Montpellier,0,1,-1,1.75,3.8,4.75,20,22,2.1111111111111103,-2,-1.0
351,F1,11/05/2019,Amiens,Toulouse,0,0,-1,2.3,3.2,3.3,20,15,1.62461538461538,5,2.5
352,F1,11/05/2019,Angers,Paris SG,1,2,-1,6.0,4.33,1.53,24,42,1.1305290102389098,-18,-9.0
353,F1,11/05/2019,Caen,Reims,3,2,1,2.4,3.1,3.1,16,18,1.55,-2,-1.0
354,F1,11/05/2019,Dijon,Strasbourg,2,1,1,2.05,3.5,3.6,18,27,1.7746478873239397,-9,-4.5
355,F1,11/05/2019,Nice,Nantes,1,1,-1,2.5,3.1,3.1,19,13,1.55,6,3.0
356,F1,11/05/2019,Nimes,Monaco,1,0,1,3.4,3.8,2.05,19,19,1.3316239316239298,0,0.0
357,F1,12/05/2019,Lille,Bordeaux,1,0,1,1.4,4.75,8.0,42,10,2.98039215686275,32,16.0
358,F1,12/05/2019,Marseille,Lyon,0,3,-1,3.0,3.8,2.2,31,32,1.3933333333333302,-1,-0.5
359,F1,12/05/2019,Rennes,Guingamp,1,1,-1,1.95,3.5,4.0,27,12,1.8666666666666698,15,7.5
360,F1,18/05/2019,Bordeaux,Reims,0,1,-1,2.37,3.1,3.3,24,18,1.5984375,6,3.0
361,F1,18/05/2019,Guingamp,Nimes,2,2,-1,2.8,3.4,2.5,16,18,1.44067796610169,-2,-1.0
362,F1,18/05/2019,Lille,Angers,5,0,1,1.53,4.0,7.0,42,20,2.54545454545455,22,11.0
363,F1,18/05/2019,Lyon,Caen,4,0,1,1.2,7.0,13.0,38,13,4.55,25,12.5
364,F1,18/05/2019,Monaco,Amiens,2,0,1,1.61,3.8,6.0,19,11,2.3265306122448997,8,4.0
365,F1,18/05/2019,Montpellier,Nantes,1,1,-1,1.8,3.8,4.33,31,13,2.02386223862239,18,9.0
366,F1,18/05/2019,Paris SG,Dijon,4,0,1,1.3,5.5,10.0,63,13,3.54838709677419,50,25.0
367,F1,18/05/2019,St Etienne,Nice,3,0,1,1.57,4.0,6.0,63,11,2.4,52,26.0
368,F1,18/05/2019,Strasbourg,Rennes,0,2,-1,2.3,3.3,3.25,31,28,1.6374045801526698,3,1.5
369,F1,18/05/2019,Toulouse,Marseille,2,5,-1,3.4,3.3,2.2,20,29,1.32,-9,-4.5
370,F1,24/05/2019,Amiens,Guingamp,2,1,1,1.53,4.0,6.5,20,12,2.47619047619048,8,4.0
371,F1,24/05/2019,Angers,St Etienne,1,1,-1,2.62,3.4,2.62,24,12,1.4797342192691,12,6.0
372,F1,24/05/2019,Caen,Bordeaux,0,1,-1,1.72,3.6,5.25,16,10,2.13559322033898,6,3.0
373,F1,24/05/2019,Dijon,Toulouse,2,1,1,1.5,4.5,6.0,18,15,2.57142857142857,3,1.5
374,F1,24/05/2019,Marseille,Montpellier,1,0,1,1.85,4.2,3.75,31,22,1.9811320754717,9,4.5
375,F1,24/05/2019,Nantes,Strasbourg,0,1,-1,1.65,3.8,5.5,35,27,2.2473118279569904,8,4.0
376,F1,24/05/2019,Nice,Monaco,2,0,1,3.1,3.5,2.25,19,19,1.3695652173913,0,0.0
377,F1,24/05/2019,Nimes,Lyon,2,3,-1,3.4,3.8,2.0,19,32,1.31034482758621,-13,-6.5
378,F1,24/05/2019,Reims,Paris SG,3,1,1,6.5,5.0,1.45,21,42,1.12403100775194,-21,-10.5
379,F1,24/05/2019,Rennes,Lille,3,1,1,2.62,3.6,2.5,27,26,1.47540983606557,1,0.5
