,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,B365H,B365D,B365A,PSHG,PSAG,B365DC,PSDG,PLUSPETIT
245,E0,06/02/16,Stoke,Everton,0,3,-1,2.7,3.4,2.8,32,21,1.53548387096774,11,5.5
246,E0,06/02/16,Swansea,Crystal Palace,1,1,-1,2.25,3.3,3.6,27,26,1.72173913043478,1,0.5
247,E0,06/02/16,Tottenham,Watford,1,0,1,1.5,4.33,8,31,15,2.80940794809408,16,8
248,E0,07/02/16,Bournemouth,Arsenal,0,2,-1,3.8,3.5,2.1,20,30,1.3125,-10,-5
249,E0,07/02/16,Chelsea,Man United,1,1,-1,2.15,3.3,3.9,36,21,1.7875,15,7.5
250,E0,13/02/16,Bournemouth,Stoke,1,3,-1,2.05,3.4,4.1,20,16,1.85866666666667,4,2
251,E0,13/02/16,Chelsea,Newcastle,5,1,1,1.44,4.75,8,36,14,2.98039215686275,22,11
252,E0,13/02/16,Crystal Palace,Watford,1,2,-1,2.25,3.3,3.6,21,15,1.72173913043478,6,3
253,E0,13/02/16,Everton,West Brom,0,1,-1,1.53,4.2,7.5,27,14,2.69230769230769,13,6.5
254,E0,13/02/16,Norwich,West Ham,2,2,-1,2.38,3.4,3.25,20,19,1.66165413533835,1,0.5
255,E0,13/02/16,Sunderland,Man United,2,1,1,5.25,3.75,1.75,16,21,1.19318181818182,-5,-2.5
256,E0,13/02/16,Swansea,Southampton,0,1,-1,3.2,3.25,2.5,27,17,1.41304347826087,10,5
257,E0,14/02/16,Arsenal,Leicester,2,1,1,1.75,4,5,41,18,2.22222222222222,23,11.5
258,E0,14/02/16,Aston Villa,Liverpool,0,6,-1,4.75,3.6,1.85,18,22,1.22201834862385,-4,-2
259,E0,14/02/16,Man City,Tottenham,1,2,-1,2.1,3.75,3.6,44,27,1.83673469387755,17,8.5
260,E0,27/02/16,Leicester,Norwich,1,0,1,1.5,4.33,6,28,15,2.51500484027106,13,6.5
261,E0,27/02/16,Southampton,Chelsea,1,2,-1,2.8,3.25,2.5,37,37,1.41304347826087,0,0
262,E0,27/02/16,Stoke,Aston Villa,2,1,1,1.62,3.75,5.5,32,13,2.22972972972973,19,9.5
263,E0,27/02/16,Watford,Bournemouth,0,0,-1,2.38,3.25,3,20,15,1.56,5,2.5
264,E0,27/02/16,West Brom,Crystal Palace,3,2,1,2.6,3.1,2.8,24,26,1.47118644067797,-2,-1
265,E0,27/02/16,West Ham,Sunderland,1,0,1,1.8,3.5,4.5,25,15,1.96875,10,5
266,E0,28/02/16,Tottenham,Swansea,2,1,1,1.4,4.2,9,31,19,2.86363636363636,12,6
267,E0,28/02/16,Man United,Arsenal,3,2,1,3,3.25,2.38,41,30,1.37388987566607,11,5.5
268,E0,01/03/16,Aston Villa,Everton,1,3,-1,4.5,3.6,1.91,18,21,1.24791288566243,-3,-1.5
269,E0,01/03/16,Bournemouth,Southampton,2,0,1,2.9,3.25,2.7,20,17,1.47478991596639,3,1.5
270,E0,01/03/16,Leicester,West Brom,2,2,-1,1.73,3.8,5.5,28,14,2.24731182795699,14,7
271,E0,01/03/16,Norwich,Chelsea,1,2,-1,5.25,4,1.7,20,37,1.19298245614035,-17,-8.5
272,E0,01/03/16,Sunderland,Crystal Palace,2,2,-1,2.5,3.3,3.1,16,26,1.5984375,-10,-5
273,E0,02/03/16,Arsenal,Swansea,1,2,-1,1.36,5.25,10,41,19,3.44262295081967,22,11
274,E0,02/03/16,Liverpool,Man City,3,0,1,2.63,3.4,2.88,30,39,1.55923566878981,-9,-4.5
275,E0,02/03/16,Man United,Watford,1,0,1,1.67,3.8,6,41,15,2.3265306122449,26,13
276,E0,02/03/16,Stoke,Newcastle,1,0,1,2,3.5,4.2,32,14,1.90909090909091,18,9
277,E0,02/03/16,West Ham,Tottenham,1,0,1,4,3.6,2,25,27,1.28571428571429,-2,-1
278,E0,05/03/16,Chelsea,Stoke,1,1,-1,1.5,4.5,7.5,36,16,2.8125,20,10
279,E0,05/03/16,Everton,West Ham,2,3,-1,1.73,4,5,27,19,2.22222222222222,8,4
280,E0,05/03/16,Man City,Aston Villa,4,0,1,1.22,7,15,44,13,4.77272727272727,31,15.5
281,E0,05/03/16,Newcastle,Bournemouth,1,3,-1,2.63,3.4,2.88,26,15,1.55923566878981,11,5.5
282,E0,05/03/16,Southampton,Sunderland,1,1,-1,1.6,4,6.5,37,15,2.47619047619048,22,11
283,E0,05/03/16,Swansea,Norwich,1,0,1,2.05,3.5,4,27,15,1.86666666666667,12,6
284,E0,05/03/16,Tottenham,Arsenal,2,2,-1,2.38,3.4,3.25,31,30,1.66165413533835,1,0.5
285,E0,05/03/16,Watford,Leicester,0,1,-1,3,3.4,2.55,20,18,1.45714285714286,2,1
286,E0,06/03/16,Crystal Palace,Liverpool,1,2,-1,3.8,3.5,2.1,21,22,1.3125,-1,-0.5
287,E0,06/03/16,West Brom,Man United,1,0,1,4.33,3.4,2,24,21,1.25925925925926,3,1.5
288,E0,12/03/16,Bournemouth,Swansea,3,2,1,1.95,3.5,4.33,20,19,1.93550446998723,1,0.5
289,E0,12/03/16,Norwich,Man City,0,0,-1,6,4.2,1.6,20,39,1.15862068965517,-19,-9.5
290,E0,12/03/16,Stoke,Southampton,1,2,-1,2.7,3.2,2.9,32,17,1.52131147540984,15,7.5
291,E0,13/03/16,Aston Villa,Tottenham,0,2,-1,7.5,4.5,1.5,18,27,1.125,-9,-4.5
292,E0,14/03/16,Leicester,Newcastle,1,0,1,1.57,4.33,6.25,28,14,2.55789224952741,14,7
293,E0,19/03/16,Chelsea,West Ham,2,2,-1,1.75,3.8,5.25,36,19,2.20441988950276,17,8.5
294,E0,19/03/16,Crystal Palace,Leicester,0,1,-1,3,3.4,2.5,21,18,1.44067796610169,3,1.5
295,E0,19/03/16,Everton,Arsenal,0,2,-1,2.7,3.5,2.7,27,30,1.5241935483871,-3,-1.5
296,E0,19/03/16,Swansea,Aston Villa,1,0,1,1.67,3.8,6,27,13,2.3265306122449,14,7
297,E0,19/03/16,Watford,Stoke,1,2,-1,2.4,3.25,3.3,20,16,1.63740458015267,4,2
298,E0,19/03/16,West Brom,Norwich,0,1,-1,2.25,3.3,3.6,24,15,1.72173913043478,9,4.5
299,E0,20/03/16,Man City,Man United,0,1,-1,1.83,3.75,4.75,44,21,2.09558823529412,23,11.5
300,E0,20/03/16,Newcastle,Sunderland,1,1,-1,2.1,3.5,3.8,26,15,1.82191780821918,11,5.5
301,E0,20/03/16,Southampton,Liverpool,3,2,1,2.63,3.4,2.88,37,22,1.55923566878981,15,7.5
302,E0,20/03/16,Tottenham,Bournemouth,3,0,1,1.53,4.33,7,31,15,2.67519858781995,16,8
303,E0,02/04/16,Arsenal,Watford,4,0,1,1.36,5.25,10,41,15,3.44262295081967,26,13
304,E0,02/04/16,Aston Villa,Chelsea,0,4,-1,6.5,4.33,1.57,18,37,1.15222033898305,-19,-9.5
305,E0,02/04/16,Bournemouth,Man City,0,4,-1,3.75,3.6,2.1,20,39,1.32631578947368,-19,-9.5
306,E0,02/04/16,Liverpool,Tottenham,1,1,-1,2.5,3.4,3,30,27,1.59375,3,1.5
307,E0,02/04/16,Norwich,Newcastle,3,2,1,2.2,3.4,3.6,20,14,1.74857142857143,6,3
308,E0,02/04/16,Stoke,Swansea,2,2,-1,2.2,3.4,3.6,32,19,1.74857142857143,13,6.5
309,E0,02/04/16,Sunderland,West Brom,0,0,-1,2.1,3.3,4,16,14,1.80821917808219,2,1
310,E0,02/04/16,West Ham,Crystal Palace,2,2,-1,1.95,3.6,4.2,25,26,1.93846153846154,-1,-0.5
311,E0,03/04/16,Leicester,Southampton,1,0,1,2.25,3.4,3.5,28,17,1.72463768115942,11,5.5
312,E0,03/04/16,Man United,Everton,1,0,1,2.1,3.5,3.75,41,21,1.81034482758621,20,10
313,E0,09/04/16,Aston Villa,Bournemouth,1,2,-1,3.4,3.2,2.2,18,15,1.3037037037037,3,1.5
314,E0,09/04/16,Crystal Palace,Norwich,1,0,1,2.05,3.4,3.6,21,15,1.74857142857143,6,3
315,E0,09/04/16,Man City,West Brom,2,1,1,1.33,5,9,44,14,3.21428571428571,30,15
316,E0,09/04/16,Southampton,Newcastle,3,1,1,1.53,4,6,37,14,2.4,23,11.5
317,E0,09/04/16,Swansea,Chelsea,1,0,1,3.75,3.4,2,27,37,1.25925925925926,-10,-5
318,E0,09/04/16,Watford,Everton,1,1,-1,3.4,3.3,2.15,20,21,1.30183486238532,-1,-0.5
319,E0,09/04/16,West Ham,Arsenal,3,3,-1,3.6,3.5,2,25,30,1.27272727272727,-5,-2.5
320,E0,10/04/16,Liverpool,Stoke,4,1,1,1.55,4,5.75,30,16,2.35897435897436,14,7
321,E0,10/04/16,Sunderland,Leicester,0,2,-1,3.4,3.4,2.1,16,18,1.29818181818182,-2,-1
322,E0,10/04/16,Tottenham,Man United,3,0,1,1.91,3.5,4,31,21,1.86666666666667,10,5
323,E0,13/04/16,Crystal Palace,Everton,0,0,-1,2.9,3.4,2.6,21,21,1.47333333333333,0,0
324,E0,16/04/16,Chelsea,Man City,0,3,-1,2.75,3.4,2.7,36,39,1.50491803278689,-3,-1.5
325,E0,16/04/16,Everton,Southampton,1,1,-1,2.7,3.4,2.8,27,17,1.53548387096774,10,5
326,E0,16/04/16,Man United,Aston Villa,1,0,1,1.22,7,17,41,13,4.95833333333333,28,14
327,E0,16/04/16,Newcastle,Swansea,3,0,1,2.3,3.4,3.4,26,19,1.7,7,3.5
328,E0,16/04/16,Norwich,Sunderland,0,3,-1,2.4,3.3,3.25,20,15,1.63740458015267,5,2.5
329,E0,16/04/16,West Brom,Watford,0,1,-1,2.4,3.2,3.4,24,15,1.64848484848485,9,4.5
330,E0,17/04/16,Arsenal,Crystal Palace,1,1,-1,1.33,5.75,9.5,41,26,3.58196721311475,15,7.5
331,E0,17/04/16,Bournemouth,Liverpool,1,2,-1,3.6,3.5,2.15,20,22,1.33185840707965,-2,-1
332,E0,17/04/16,Leicester,West Ham,2,2,-1,1.95,3.6,4.2,28,19,1.93846153846154,9,4.5
333,E0,18/04/16,Stoke,Tottenham,0,4,-1,4.5,3.75,1.85,32,27,1.23883928571429,5,2.5
334,E0,19/04/16,Newcastle,Man City,1,1,-1,6,4.5,1.57,26,39,1.16392092257002,-13,-6.5
335,E0,20/04/16,Liverpool,Everton,4,0,1,1.73,4,5,30,21,2.22222222222222,9,4.5
336,E0,20/04/16,Man United,Crystal Palace,2,0,1,1.53,4.33,7,41,26,2.67519858781995,15,7.5
337,E0,20/04/16,West Ham,Watford,3,1,1,1.57,4.33,6.5,25,15,2.59879963065559,10,5
338,E0,21/04/16,Arsenal,West Brom,2,0,1,1.29,6,13,41,14,4.10526315789474,27,13.5
339,E0,23/04/16,Aston Villa,Southampton,2,4,-1,7.5,4.2,1.53,18,17,1.12146596858639,1,0.5
340,E0,23/04/16,Bournemouth,Chelsea,1,4,-1,3.1,3.5,2.4,20,37,1.42372881355932,-17,-8.5
341,E0,23/04/16,Liverpool,Newcastle,2,2,-1,1.57,4.5,6,30,14,2.57142857142857,16,8
342,E0,23/04/16,Man City,Stoke,4,0,1,1.3,6,11,44,16,3.88235294117647,28,14
343,E0,24/04/16,Leicester,Swansea,4,0,1,1.75,3.7,5.5,28,19,2.21195652173913,9,4.5
344,E0,24/04/16,Sunderland,Arsenal,0,0,-1,4.5,4,1.8,16,30,1.24137931034483,-14,-7
345,E0,25/04/16,Tottenham,West Brom,1,1,-1,1.22,7,15,31,14,4.77272727272727,17,8.5
346,E0,30/04/16,Arsenal,Norwich,1,0,1,1.29,6.5,11,41,15,4.08571428571429,26,13
347,E0,30/04/16,Everton,Bournemouth,2,1,1,2,3.8,3.8,27,15,1.9,12,6
348,E0,30/04/16,Newcastle,Crystal Palace,1,0,1,2,3.6,4,26,26,1.89473684210526,0,0
349,E0,30/04/16,Stoke,Sunderland,1,1,-1,2.75,3.3,2.8,32,15,1.51475409836066,17,8.5
350,E0,30/04/16,Watford,Aston Villa,3,2,1,1.7,3.8,5.75,20,13,2.28795811518325,7,3.5
351,E0,30/04/16,West Brom,West Ham,0,3,-1,4,3.4,2.1,24,19,1.29818181818182,5,2.5
352,E0,01/05/16,Man United,Leicester,1,1,-1,2.1,3.4,3.9,41,18,1.81643835616438,23,11.5
353,E0,01/05/16,Southampton,Man City,4,2,1,2.8,3.4,2.7,37,39,1.50491803278689,-2,-1
354,E0,01/05/16,Swansea,Liverpool,3,1,1,3.1,3.5,2.4,27,22,1.42372881355932,5,2.5
355,E0,02/05/16,Chelsea,Tottenham,2,2,-1,2.75,3.6,2.63,36,27,1.51974317817014,9,4.5
356,E0,07/05/16,Aston Villa,Newcastle,0,0,-1,5.75,4.2,1.65,18,14,1.18461538461538,4,2
357,E0,07/05/16,Bournemouth,West Brom,1,1,-1,1.95,3.6,4.2,20,14,1.93846153846154,6,3
358,E0,07/05/16,Crystal Palace,Stoke,2,1,1,2.05,3.5,3.9,21,16,1.84459459459459,5,2.5
359,E0,07/05/16,Leicester,Everton,3,1,1,1.91,4,4,28,21,2,7,3.5
360,E0,07/05/16,Norwich,Man United,0,1,-1,4.5,3.6,1.91,20,21,1.24791288566243,-1,-0.5
361,E0,07/05/16,Sunderland,Chelsea,3,2,1,3,3.5,2.45,16,37,1.44117647058824,-21,-10.5
362,E0,07/05/16,West Ham,Swansea,1,4,-1,1.44,4.75,8,25,19,2.98039215686275,6,3
363,E0,08/05/16,Liverpool,Watford,2,0,1,1.5,4.5,7.5,30,15,2.8125,15,7.5
364,E0,08/05/16,Man City,Arsenal,2,2,-1,2.5,3.6,2.9,44,30,1.60615384615385,14,7
365,E0,08/05/16,Tottenham,Southampton,1,2,-1,2.05,3.6,3.9,31,17,1.872,14,7
366,E0,10/05/16,West Ham,Man United,3,2,1,3,3.5,2.45,25,21,1.44117647058824,4,2
367,E0,11/05/16,Liverpool,Chelsea,1,1,-1,2,3.8,3.8,30,37,1.9,-7,-3.5
368,E0,11/05/16,Norwich,Watford,4,2,1,1.83,3.75,4.75,20,15,2.09558823529412,5,2.5
369,E0,11/05/16,Sunderland,Everton,3,0,1,1.75,4,5,16,21,2.22222222222222,-5,-2.5
370,E0,15/05/16,Arsenal,Aston Villa,4,0,1,1.17,9,17,41,13,5.88461538461539,28,14
371,E0,15/05/16,Chelsea,Leicester,1,1,-1,2.3,3.75,3.1,36,18,1.6970802919708,18,9
372,E0,15/05/16,Everton,Norwich,3,0,1,1.8,4,4.5,27,15,2.11764705882353,12,6
373,E0,15/05/16,Newcastle,Tottenham,5,1,1,4.5,4,1.8,26,27,1.24137931034483,-1,-0.5
374,E0,15/05/16,Southampton,Crystal Palace,4,1,1,1.36,5.5,9,37,26,3.41379310344828,11,5.5
375,E0,15/05/16,Stoke,West Ham,2,1,1,3.5,3.6,2.15,32,19,1.34608695652174,13,6.5
376,E0,15/05/16,Swansea,Man City,1,1,-1,6,4.75,1.53,27,39,1.15724522292994,-12,-6
377,E0,15/05/16,Watford,Sunderland,2,2,-1,2.05,3.75,3.7,20,15,1.86241610738255,5,2.5
378,E0,15/05/16,West Brom,Liverpool,1,1,-1,2.4,3.6,3,24,22,1.63636363636364,2,1
379,E0,17/05/16,Man United,Bournemouth,3,1,1,1.67,4.2,5.25,41,15,2.33333333333333,26,13
